date,state,S,I,R,hospitalization,icu,ventilator
05/10/2020,Colorado,4539101.374087143,319852.6158929501,836610.0100198999,9595.578476788503,1439.3367715182753,1279.4104635718004
05/11/2020,Colorado,4408912.193430053,342768.807297798,943882.9992721421,10283.06421893394,1542.4596328400908,1371.075229191192
05/12/2020,Colorado,4274314.559657635,363077.9340992533,1058171.5062431036,10892.3380229776,1633.8507034466397,1452.3117363970134
05/13/2020,Colorado,4137034.143845528,380023.0718130387,1178506.7843414259,11400.692154391161,1710.1038231586742,1520.0922872521548
05/14/2020,Colorado,3998895.724365268,392974.1810150264,1303694.0946196977,11789.225430450791,1768.3838145676186,1571.8967240601057
05/15/2020,Colorado,3861721.066361881,401480.31162362196,1432362.622014489,12044.40934870866,1806.6614023062987,1605.9212464944878
05/16/2020,Colorado,3727230.7178483084,405303.88692846027,1563029.3952232234,12159.116607853808,1823.867491178071,1621.215547713841
05/17/2020,Colorado,3596960.5436890037,404432.1723459849,1694171.2839650032,12132.965170379546,1819.944775556932,1617.7286893839396
05/18/2020,Colorado,3472201.377182635,399066.6276788145,1824295.9951385423,11971.998830364435,1795.7998245546653,1596.2665107152582
05/19/2020,Colorado,3353965.1421584175,389591.7957204121,1952007.0621211624,11687.753871612364,1753.1630807418544,1558.3671828816484
05/20/2020,Colorado,3242974.7203064957,376532.86170992046,2076056.417983576,11295.985851297613,1694.397877694642,1506.1314468396818
05/21/2020,Colorado,3139678.2349034874,360503.74645632424,2195382.0186401806,10815.112393689727,1622.266859053459,1442.014985825297
05/22/2020,Colorado,3044276.3421024736,342159.59486982104,2309128.0630276976,10264.78784609463,1539.7181769141946,1368.6383794792841
05/23/2020,Colorado,2956760.4109708485,322152.10686522926,2416651.4821639145,9664.563205956878,1449.6844808935316,1288.608427460917
05/24/2020,Colorado,2876953.5632711803,301095.600229778,2517514.836499034,9032.868006893339,1354.930201034001,1204.382400919112
05/25/2020,Colorado,2804551.880957273,279542.23980103724,2611469.879241683,8386.267194031117,1257.9400791046676,1118.168959204149
05/26/2020,Colorado,2739161.4173097583,257967.58604019735,2698434.9966500383,7739.02758120592,1160.854137180888,1031.8703441607895
05/27/2020,Colorado,2680330.548813374,236764.36363664598,2778469.0875499733,7102.930909099379,1065.4396363649068,947.0574545465839
05/28/2020,Colorado,2627576.323143136,216242.95241738082,2851744.724439476,6487.288572521425,973.0932858782136,864.9718096695233
05/29/2020,Colorado,2580405.0204760125,196636.65043374873,2918522.3290902316,5899.099513012462,884.8649269518692,786.546601734995
05/30/2020,Colorado,2538328.150851658,178109.52422780028,2979126.3249205346,5343.2857268340085,801.4928590251012,712.4380969112011
05/31/2020,Colorado,2500873.3016341743,160766.34705879574,3033924.3513070233,4822.990411763872,723.4485617645807,643.065388235183
06/01/2020,Colorado,2467591.7916303324,144662.53527468102,3083309.67309498,4339.87605824043,650.9814087360645,578.6501410987241
06/02/2020,Colorado,2438063.3970524613,129813.80596681734,3127686.7969807144,3894.41417900452,584.162126850678,519.2552238672694
06/03/2020,Colorado,2411898.693202024,116205.10063472959,3167460.2061632397,3486.1530190418875,522.9229528562831,464.82040253891836
06/04/2020,Colorado,2388740.1636545504,103798.32940246096,3203025.506942982,3113.949882073829,467.0924823110743,415.19331760984386
06/05/2020,Colorado,2368261.818440676,92538.97517443504,3234763.2063848823,2776.169255233051,416.42538828495765,370.15590069774015
06/06/2020,Colorado,2350168.160477459,82361.56610573546,3263034.273416799,2470.8469831720636,370.62704747580955,329.44626442294185
06/07/2020,Colorado,2334192.6507954923,73194.06547073332,3288177.283733768,2195.8219641219994,329.3732946182999,292.7762618829333
06/08/2020,Colorado,2320095.7773003913,64961.285173427794,3310506.9375261744,1948.8385552028337,292.32578328042507,259.8451406937112
06/09/2020,Colorado,2307663.047340834,57587.50350710035,3330313.449152059,1727.6251052130106,259.1437657819516,230.3500140284014
06/10/2020,Colorado,2296702.8949806895,50998.397815181546,3347862.707204122,1529.9519344554462,229.49279016831693,203.9935912607262
06/11/2020,Colorado,2287044.620868178,45122.41022344061,3363396.9689083747,1353.6723067032183,203.05084600548273,180.48964089376244
06/12/2020,Colorado,2278536.4190600277,39891.66746296457,3377135.9134770017,1196.750023888937,179.51250358334056,159.56666985185828
06/13/2020,Colorado,2271043.5070873755,35242.561758347045,3389277.9311542716,1057.2768527504113,158.5915279125617,140.97024703338818
06/14/2020,Colorado,2264446.382387756,31116.053606067806,3400001.5640061703,933.4816081820342,140.0222412273051,124.46421442427123
06/15/2020,Colorado,2258639.2154992735,27457.778925706712,3409467.005575014,823.7333677712013,123.5600051656802,109.83111570282685
06/16/2020,Colorado,2253528.3826854704,24218.009828720587,3417817.607485803,726.5402948616176,108.98104422924264,96.87203931488236
06/17/2020,Colorado,2249031.1275268705,21351.507920909018,3425181.3645522143,640.5452376272705,96.08178564409057,85.40603168363607
06/18/2020,Colorado,2245074.3562552477,18817.318043839092,3431672.325700907,564.5195413151728,84.67793119727591,75.26927217535636
06/19/2020,Colorado,2241593.54908982,16578.50207864036,3437391.948831533,497.3550623592107,74.60325935388161,66.31400831456143
06/20/2020,Colorado,2238531.787506447,14601.865093793229,3442430.3473997535,438.05595281379686,65.70839292206952,58.40746037517292
06/21/2020,Colorado,2235838.880000709,12857.65681432902,3446867.4631849555,385.7297044298706,57.859455664480585,51.43062725731608
06/22/2020,Colorado,2233470.5878266175,11319.283973558573,3450774.1281998176,339.57851920675716,50.936777881013576,45.27713589423429
06/23/2020,Colorado,2231387.933219167,9963.028724453308,3454213.0380563727,298.89086173359925,44.833629260039885,39.85211489781324
