date,state,S,I,R,hospitalization,icu,ventilator,bed-usage,icu-usage,ventilator-usage
05/13/2020,Indiana,4293156.054917639,588328.7984665217,1810393.1466158384,17649.86395399565,2647.4795930993473,2353.3151938660867,1.0973553813725223,1.3646802026285296,1.9994181766067007
05/14/2020,Indiana,4107493.7160908757,593678.1838970338,1990706.10001209,17810.345516911013,2671.5518275366517,2374.7127355881353,1.1073330960526617,1.3770885708951812,2.0175979061921283
05/15/2020,Indiana,3929477.475262963,590983.9190627717,2171416.6056742645,17729.517571883152,2659.4276357824724,2363.935676251087,1.102307732646304,1.3708389875167384,2.008441526126667
05/16/2020,Indiana,3761010.7094157636,580730.0105104594,2350137.2800737764,17421.900315313782,2613.285047297067,2322.920042041838,1.0831820638717844,1.3470541480912717,1.9735939184722497
05/17/2020,Indiana,3603453.5424535465,563741.8044069934,2524682.6531394594,16912.254132209804,2536.83811983147,2254.9672176279737,1.0514955317215744,1.3076485153770465,1.9158599979846844
05/18/2020,Indiana,3457639.3166958187,541081.0317564501,2693157.651547731,16232.430952693501,2434.864642904025,2164.3241270258004,1.009228484997109,1.2550848674763015,1.8388480263600684
05/19/2020,Indiana,3323930.028632895,513935.471456005,2854012.4999110997,15418.064143680149,2312.7096215520223,2055.74188582402,0.9585963779955328,1.1921183616247537,1.7465946353645028
05/20/2020,Indiana,3202294.513282867,483517.7810301376,3006065.705686995,14505.533430904128,2175.830014635619,1934.0711241205504,0.901861068820202,1.1215618632142366,1.6432210060497454
05/21/2020,Indiana,3092395.6307972944,450983.8373656741,3148498.5318370312,13529.515120970222,2029.4272681455332,1803.9353494626964,0.8411785078941943,1.0460965299719243,1.5326553521348314
05/22/2020,Indiana,2993674.7579410956,417375.02605805104,3280828.2160008536,12521.25078174153,1878.1876172612294,1669.5001042322042,0.7784910956069093,0.9681379470418708,1.418436792040955
05/23/2020,Indiana,2905426.669976443,383584.0320941271,3402867.29792943,11507.520962823812,1726.1281444235717,1534.3361283765084,0.7154638748336117,0.8897567754760679,1.3035990895297438
05/24/2020,Indiana,2826861.6336301398,350340.6043181761,3514675.7620516843,10510.218129545283,1576.5327194317924,1401.3624172727045,0.6534579787083613,0.8126457316658724,1.1906222746582027
05/25/2020,Indiana,2757154.8063776833,318212.2525570924,3616510.941065225,9546.367576712772,1431.9551365069158,1272.8490102283697,0.593531930907285,0.7381212043850082,1.081435012938292
05/26/2020,Indiana,2695481.5455252207,287616.6230877019,3708779.8313870784,8628.498692631058,1294.2748038946586,1150.4664923508076,0.5364647284649998,0.6671519607704426,0.9774566629998365
05/27/2020,Indiana,2641043.1589882127,258838.74894529133,3791996.0920664975,7765.16246835874,1164.774370253811,1035.3549957811654,0.4827880171822146,0.6003991599246449,0.8796559012584243
05/28/2020,Indiana,2593083.4285981646,232051.9463281363,3866742.6250737007,6961.558389844089,1044.2337584766133,928.2077853125453,0.4328250677595181,0.5382648239570171,0.7886217377336834
05/29/2020,Indiana,2550898.4467756874,207338.71570031805,3933640.837523997,6220.161471009541,933.0242206514312,829.3548628012722,0.3867297606944504,0.4809403199234181,0.7046345478345558
05/30/2020,Indiana,2513841.6072776355,184710.44782504856,3993325.944897318,5541.313434751456,831.1970152127184,738.8417913001942,0.34452334212580554,0.4284520696972775,0.6277330427359339
05/31/2020,Indiana,2481324.663026373,164125.15548914077,4046428.1814844892,4923.754664674223,738.5631997011334,656.5006219565631,0.30612749718193377,0.38070268025831616,0.5577745301245226
06/01/2020,Indiana,2452817.028996804,145502.37032909715,4093558.600674102,4365.071109872914,654.7606664809371,582.0094813163886,0.2713921356548691,0.33750549818605,0.49448554062564876
06/02/2020,Indiana,2427842.923027843,128735.53801978493,4135299.538952375,3862.066140593548,579.3099210890322,514.9421520791398,0.2401185116011905,0.29861336138609906,0.43750395248864893
06/03/2020,Indiana,2405977.8551374665,113701.95901191373,4172198.185850622,3411.0587703574115,511.65881555361176,454.8078360476549,0.21207776488170924,0.26374165750186174,0.38641277489180537
06/04/2020,Indiana,2386844.5975250094,100270.50565806005,4204762.896816933,3008.1151697418013,451.2172754612702,401.0820226322402,0.18702531520404136,0.23258622446457228,0.34076637436893814
06/05/2020,Indiana,2370109.003576198,88307.45174083073,4233461.544682973,2649.2235522249216,397.38353283373823,353.2298069633229,0.16471173540319084,0.20483687259471042,0.300110286289994
06/06/2020,Indiana,2355475.8533434463,77680.74176046884,4258721.404896087,2330.422252814065,349.5633379221097,310.72296704187534,0.1448907145494942,0.18018728758871635,0.2639957239098346
06/07/2020,Indiana,2342684.8662872147,68262.9644556562,4280930.169257131,2047.888933669686,307.18334005045284,273.0518578226248,0.12732460418239777,0.15834192786105816,0.2319896837915249
06/08/2020,Indiana,2331506.9623333197,59933.3620943677,4300437.675572315,1798.0008628310309,269.7001294246546,239.7334483774708,0.11178816605514989,0.13902068527044054,0.2036817743224051
06/09/2020,Indiana,2321740.8018251965,52579.06358180368,4317558.1345930025,1577.3719074541104,236.60578611811655,210.31625432721472,0.0980708721371618,0.12196174542170957,0.17868840639525466
06/10/2020,Indiana,2313209.6288594077,46095.724201741,4332572.646938854,1382.87172605223,207.4307589078345,184.38289680696403,0.08597809786447588,0.10692307160197655,0.1566549675505217
06/11/2020,Indiana,2305758.416731395,40387.73858657552,4345731.844682031,1211.6321575972656,181.74482363958984,161.5509543463021,0.07533151937312021,0.09368289878329374,0.13725654574876983
06/12/2020,Indiana,2299251.3036061027,35368.1487461435,4357258.547647756,1061.044462384305,159.15666935764574,141.47259498457402,0.06596894195376181,0.08203952028744625,0.12019761680932371
06/13/2020,Indiana,2293569.2999443836,30958.342059953146,4367350.357995665,928.7502617985944,139.31253926978914,123.83336823981259,0.057743736744503504,0.07181058725246862,0.10521101804572013
06/14/2020,Indiana,2288608.254506905,27087.608543055845,4376182.136950041,812.6282562916754,121.89423844375129,108.35043417222339,0.05052401493979578,0.06283208167203674,0.09205644364674884
06/15/2020,Indiana,2284277.043686288,23692.621257686067,4383908.3350560265,710.778637730582,106.6167956595873,94.77048503074427,0.04419165865024757,0.05495711116473572,0.08051867887064083
06/16/2020,Indiana,2280495.9745194446,20716.87035765032,4390665.155122906,621.5061107295096,93.22591660942643,82.86748143060129,0.03864126527788545,0.048054596190426,0.07040567666151341
06/17/2020,Indiana,2277195.383515938,18110.083901527898,4396572.532582535,543.3025170458369,81.49537755687554,72.44033560611159,0.03377906721249919,0.042007926575709044,0.06154658930000985
06/18/2020,Indiana,2274314.340842903,15827.659993406207,4401735.999163692,474.8297998021862,71.22446997032793,63.31063997362483,0.02952187265619163,0.03671364431460203,0.053789838550233504
06/19/2020,Indiana,2271799.6332277097,13830.107285041157,4406248.259487251,414.90321855123466,62.2354827826852,55.32042914016463,0.02579602204372262,0.03208014576427072,0.0470012142227397
06/20/2020,Indiana,2269604.7709727283,12082.537037536851,4410190.691989736,362.47611112610554,54.37141666891583,48.33014815014741,0.022536440632063264,0.02802650343758548,0.04106214796104283
06/21/2020,Indiana,2267689.1339098965,10554.172248982419,4413634.693841122,316.62516746947256,47.49377512042088,42.21668899592967,0.01968572292150414,0.024481327381660246,0.0358680450262784
06/22/2020,Indiana,2266017.2433839454,9217.901212521905,4416642.855403534,276.5370363756571,41.48055545634857,36.87160485008762,0.017193299948747645,0.02138172961667452,0.031326767077389656
06/23/2020,Indiana,2264558.127580103,8049.877058768103,4419269.995361131,241.49631176304308,36.22444676445646,32.199508235072415,0.01501469235035085,0.018672395239410545,0.02735727122775906
06/24/2020,Indiana,2263284.7353393226,7029.141065820194,4421564.123594859,210.8742319746058,31.63113479619087,28.116564263280775,0.013110807757685016,0.016304708657830347,0.023888329875344755
06/25/2020,Indiana,2262173.435904878,6137.2851002258385,4423567.278994897,184.11855300677516,27.61778295101627,24.549140400903354,0.011447311179232478,0.014235970593307355,0.02085738351818467
06/26/2020,Indiana,2261203.6209528977,5358.171408166746,4425316.207638938,160.74514224500237,24.111771336750355,21.432685632666985,0.00999410235295961,0.012428748111726987,0.01820958847295411
06/27/2020,Indiana,2260357.2885034797,4677.646985362181,4426843.06451116,140.32940956086543,21.049411434129812,18.710587941448726,0.008724782986873006,0.010850212079448357,0.01589684616945516
06/28/2020,Indiana,2259618.7290349524,4083.3135578157253,4428175.957407234,122.49940673447175,18.374911010170763,16.333254231262902,0.0076162277253464155,0.009471603613490084,0.01387702143692685
06/29/2020,Indiana,2258974.2248575506,3564.3116543010783,4429339.46348815,106.92934962903234,16.039402444354852,14.257246617204313,0.006648181399467318,0.008267733218739614,0.012113208680717344
06/30/2020,Indiana,2258411.8020759714,3111.1363391479044,4430355.061584883,93.33409017443714,14.000113526165569,12.444545356591618,0.005802915330417629,0.00721655336400287,0.010573105655557875
07/01/2020,Indiana,2257921.0111985286,2715.47215543725,4431241.516646037,81.4641646631175,12.219624699467625,10.861888621749,0.005064919464257492,0.006298775618282281,0.009228452524850467
07/02/2020,Indiana,2257492.732093501,2370.046005767471,4432015.221900734,71.10138017302413,10.665207025953618,9.480184023069883,0.004420627964002992,0.005497529394821453,0.008054531880263283
07/03/2020,Indiana,2257119.0049047535,2068.4984575309263,4432690.496637717,62.05495372592779,9.308243058889168,8.273993830123706,0.003858179167242464,0.004798063432417097,0.0070297313764857315
07/04/2020,Indiana,2256792.8827742953,1805.2704370400957,4433279.846788666,54.158113111202866,8.12371696668043,7.221081748160382,0.0033672042471526277,0.004187482972515685,0.006135158664537284
07/05/2020,Indiana,2256508.302876095,1575.5035186438727,4433794.193605263,47.265105559316176,7.0897658338974265,6.3020140745754905,0.0029386412309945396,0.003654518471081148,0.005354302527251904
07/06/2020,Indiana,2256259.975176387,1374.9532078909997,4434243.071615724,41.24859623672999,6.1872894355094985,5.4998128315639985,0.0025645732552057937,0.003189324451293556,0.004672738174650806
07/07/2020,Indiana,2256043.281936976,1199.9106413704033,4434634.807421655,35.997319241112095,5.399597886166815,4.799642565481613,0.0022380825193429555,0.00278329787946743,0.004077861143144956
07/08/2020,Indiana,2255854.1939925672,1047.1365906571173,4434976.669416778,31.414097719713517,4.712114657957027,4.188546362628469,0.001953127189735981,0.002428925081421148,0.003558663009879753
07/09/2020,Indiana,2255689.195005638,913.801852514428,4435275.003141849,27.41405557543284,4.112108336314925,3.655207410057712,0.00170443021483666,0.002119643472327281,0.003105528810584292
07/10/2020,Indiana,2255545.2163330857,797.4356874360361,4435535.34797948,23.92307062308108,3.588460593462162,3.1897427497441444,0.001487383152392507,0.001849721955392867,0.002710061809468262
07/11/2020,Indiana,2255419.5806383453,695.8810559302101,4435762.538305727,20.876431677906304,3.1314647516859453,2.7835242237208404,0.0012979626758210833,0.00161415708849791,0.002364931371045744
07/12/2020,Indiana,2255309.9509972767,607.254200733877,4435960.794801992,18.21762602201631,2.7326439033024466,2.429016802935508,0.0011326551866461274,0.0014085793315991994,0.0020637356014745183
07/13/2020,Indiana,2255214.288331512,529.9106631603462,4436133.801005331,15.897319894810385,2.384597984221558,2.1196426526413847,0.0009883934279290218,0.0012291742186709062,0.0018008858561099276
07/14/2020,Indiana,2255130.8135368,462.4150518346784,4436284.771411368,13.872451555040351,2.080867733256053,1.8496602073387138,0.0008625000966824392,0.0010726122336371406,0.0015715039994381595
07/15/2020,Indiana,2255057.9737562253,403.5140809280946,4436416.512162849,12.105422427842838,1.8158133641764256,1.6140563237123784,0.0007526375545786395,0.0009359862701940338,0.0013713307763061839
07/16/2020,Indiana,2254994.4141514017,352.1139298815659,4436531.47191872,10.563417896446976,1.5845126844670465,1.4084557195262637,0.0006567655991324905,0.0008167591157046631,0.0011966488696060014
07/17/2020,Indiana,2254938.952483828,307.2598674106065,4436631.787648764,9.217796022318195,1.3826694033477291,1.229039469642426,0.0005731034582391318,0.0007127161872926439,0.0010442136530521887
07/18/2020,Indiana,2254890.5569657134,268.1184671261981,4436719.324567163,8.043554013785942,1.2065331020678913,1.0724738685047923,0.0005000966186138984,0.0006219242794164388,0.0009111927514909026
07/19/2020,Indiana,2254848.3274259386,233.9624601904624,4436795.710113874,7.018873805713872,1.0528310708570807,0.9358498407618496,0.0004363885728496563,0.0005426964282768457,0.0007951145630941798
07/20/2020,Indiana,2254811.478284732,204.15704662674466,4436862.364668644,6.124711398802339,0.9187067098203509,0.8166281865069787,0.0003807952871675167,0.00047356015970121177,0.0006938217387484951
07/21/2020,Indiana,2254779.324002299,178.14817827016157,4436920.527819433,5.344445348104847,0.801666802215727,0.7125927130806463,0.00033228334668644903,0.0004132303104204778,0.0006054313620056468
07/22/2020,Indiana,2254751.2664927025,155.45241800966096,4436971.281089292,4.663572540289828,0.6995358810434743,0.6218096720386439,0.00028995104080389384,0.0003605855056925125,0.0005283004860141409
07/23/2020,Indiana,2254726.783765235,135.64778827843787,4437015.56844649,4.069433648353136,0.6104150472529704,0.5425911531137515,0.00025301129372998855,0.0003146469315736961,0.0004609950323821168
07/24/2020,Indiana,2254705.420354724,118.36605152963192,4437054.21359375,3.5509815458889573,0.5326472318833436,0.4734642061185277,0.00022077726597170835,0.00027456042880584725,0.00040226355660027843
07/25/2020,Indiana,2254686.778876324,103.28589753205516,4437087.935226147,3.0985769259616545,0.4647865388942482,0.41314359012822066,0.00019264964722467387,0.00023958069015167434,0.0003510140952661178
07/26/2020,Indiana,2254670.512498879,90.12687033160564,4437117.360630793,2.7038061099481694,0.4055709164922254,0.3605074813264226,0.0001681053288950615,0.0002090571734496007,0.00030629352704029104
07/27/2020,Indiana,2254656.3186202818,78.64426109212003,4437143.03711863,2.3593278327636007,0.3538991749145401,0.31457704436848016,0.00014668787818724203,0.00018242225511058767,0.000267270216115956
07/28/2020,Indiana,2254643.9332038783,68.62453519232096,4437165.442260933,2.0587360557696286,0.3088104083654443,0.27449814076928386,0.0001279990086899794,0.00015918062286878574,0.00023321847134178747
07/29/2020,Indiana,2254633.125810631,59.88131984772657,4437184.992869524,1.796439595431797,0.26946593931476953,0.2395252793909063,0.00011169109645808239,0.00013889996871895336,0.00020350491027264765
07/30/2020,Indiana,2254623.695397438,52.252009124631726,4437202.05259344,1.5675602737389518,0.23513404106084276,0.20900803649852692,9.746084765847749e-05,0.00012120311394888802,0.00017757692140911378
07/31/2020,Indiana,2254615.4665266676,45.594701456188716,4437216.938771879,1.3678410436856614,0.2051761565528492,0.18237880582475488,8.504358640174467e-05,0.00010576090543961299,0.00015495225643564562
08/01/2020,Indiana,2254608.2860966926,39.785557293692456,4437229.928346017,1.1935667188107737,0.17903500782161605,0.15914222917476983,7.420832621305482e-05,9.228608650598765e-05,0.0001352100502759302
08/02/2020,Indiana,2254602.020538338,34.71653290772131,4437241.262928758,1.0414959872316392,0.1562243980847459,0.13886613163088524,6.475354310069878e-05,8.052804024986902e-05,0.00011798311948248533
08/03/2020,Indiana,2254596.5532819764,30.293333010004048,4437251.153385017,0.9087999903001214,0.1363199985450182,0.1211733320400162,5.650335677071135e-05,7.026804048712278e-05,0.00010295100428208682
08/04/2020,Indiana,2254591.782610789,26.433675076266123,4437259.783714138,0.7930102522879837,0.11895153784319755,0.10573470030506449,4.93042932285491e-05,6.131522569236987e-05,8.983406992783729e-05
08/05/2020,Indiana,2254587.6197821754,23.06577041248863,4437267.314447415,0.6919731123746589,0.10379596685619882,0.09226308164995452,4.302245165224191e-05,5.3503075699071556e-05,7.838834464737002e-05
08/06/2020,Indiana,2254583.987343086,20.12696198187884,4437273.885694936,0.6038088594563652,0.09057132891845476,0.08050784792751536,3.754096365682449e-05,4.6686252019822044e-05,6.840089033773608e-05
08/08/2020,Indiana,2254580.8177162036,17.562581027239855,4437279.619702773,0.5268774308171956,0.07903161462257934,0.07025032410895941,3.275786065762221e-05,4.0737945681741926e-05,5.968591683004198e-05
03/11/2020,Iowa,3156132.0,13.0,0.0,0.39,0.058499999999999996,0.052000000000000005,6.224066390041494e-05,3.0884402584786923e-07,8.09968847352025e-05
03/12/2020,Iowa,3156126.17843664,14.614777358315449,4.20678600187329,0.43844332074946346,0.06576649811241951,0.0584591094332618,6.997180350294662e-05,3.4720666740095615e-07,9.105780285554797e-05
03/13/2020,Iowa,3156119.633771134,16.43011854509646,8.93611032116047,0.49290355635289373,0.07393553345293406,0.06572047418038583,7.8663191246871e-05,3.903341505096405e-07,0.00010236833984483774
03/14/2020,Iowa,3156112.2761889724,18.47093259085777,14.25287843739061,0.5541279777257331,0.08311919665885996,0.07388373036343109,8.843408517806145e-05,4.3881824480962516e-07,0.00011508369215487708
03/15/2020,Iowa,3156104.004743362,20.765215295914572,20.230041342962114,0.6229564588774371,0.09344346883161557,0.0830608611836583,9.941852200405954e-05,4.933240530452315e-07,0.0001293782884480659
03/16/2020,Iowa,3156094.7059247554,23.344445697977548,26.949629547241305,0.7003333709393265,0.10505000564089896,0.0933777827919102,0.00011176721527917754,5.545994300423351e-07,0.00014544825980048316
03/17/2020,Iowa,3156084.252145674,26.24400596958074,34.50384835713063,0.7873201790874221,0.11809802686311333,0.10497602387832297,0.00012564956576562755,6.234849583092945e-07,0.00016351405588523827
03/18/2020,Iowa,3156072.499976909,29.503670160828417,42.996352931130204,0.8851101048248525,0.13276651572372786,0.11801468064331366,0.00014125600140837098,7.009255592121461e-07,0.0001838234900986194
03/19/2020,Iowa,3156059.288173024,33.16815125092862,52.543675725335916,0.9950445375278585,0.14925668062917877,0.13267260500371447,0.00015880059647747504,7.87983489405218e-07,0.00020665514798086365
03/20/2020,Iowa,3156044.435432491,37.28772162045466,63.27684588903262,1.1186316486136398,0.16779474729204596,0.14915088648181865,0.0001785240422300734,8.858530815350655e-07,0.00023232225308694493
03/21/2020,Iowa,3156027.738109464,41.91884689010918,75.34304364652341,1.2575654067032753,0.1886348110054913,0.16767538756043673,0.0002006966815677107,9.958758024955193e-07,0.00026117661613775194
03/22/2020,Iowa,3156008.967131823,47.12503928248942,88.9078288952225,1.4137511784746826,0.21206267677120236,0.18850015712995769,0.0002256225947134827,1.1195605269417702e-06,0.00029361395191582196
03/23/2020,Iowa,3155987.865018231,52.977683573115954,104.15729819633465,1.5893305071934785,0.23839957607902176,0.21191073429246382,0.00025364355365360333,1.2586031596012045e-06,0.0003300790253776695
03/24/2020,Iowa,3155964.142344266,59.5570151749931,121.30064055954527,1.7867104552497928,0.26800656828746894,0.2382280606999724,0.00028514370495528134,1.4149098718559623e-06,0.0003710717456385863
03/25/2020,Iowa,3155937.473762756,66.95322149150208,140.57301575269716,2.008596644745062,0.3012894967117593,0.26781288596600833,0.00032055484276173986,1.5906232668399676e-06,0.00041715402798443664
03/26/2020,Iowa,3155907.493612377,75.26765664509593,162.23873097887898,2.258029699352878,0.33870445490293166,0.3010706265803837,0.0003603622246014807,1.7881512380312733e-06,0.00046895736227474096
03/27/2020,Iowa,3155873.7908649296,84.6142388523639,186.59489621877145,2.538427165570917,0.3807640748356375,0.3384569554094556,0.0004051112616614933,2.010200167016712e-06,0.0005271915193293701
03/28/2020,Iowa,3155835.9035130814,95.12100194062987,213.9754849785895,2.853630058218896,0.4280445087328344,0.38048400776251945,0.0004554149470505739,2.2598117832328545e-06,0.0005926542176986284
03/29/2020,Iowa,3155793.3122318587,106.9318466286198,244.75592151353356,3.207955398858594,0.48119330982878905,0.42772738651447917,0.0005119622404817418,2.5404047695484493e-06,0.0006662420350692822
03/30/2020,Iowa,3155745.4333959534,120.20846939902387,279.3581346481716,3.606254081970716,0.5409381122956074,0.48083387759609547,0.0005755273032190737,2.8558205869388405e-06,0.0007489624261621425
03/31/2020,Iowa,3155691.610949753,135.1326061747621,318.2564440730742,4.053978185242863,0.6080967277864293,0.5405304246990483,0.0006469802402238849,3.2103767780252425e-06,0.0008419477020234397
04/01/2020,Iowa,3155631.1077085705,151.9084327785307,361.9838586513403,4.557252983355921,0.6835879475033881,0.6076337311141229,0.0007272985929390235,3.6089239953509107e-06,0.0009464699861590699
04/02/2020,Iowa,3155563.095014702,170.7654156173376,411.139569681082,5.122962468520128,0.7684443702780192,0.6830616624693504,0.0008175809876348752,4.056913725757165e-06,0.0010639589758089571
04/03/2020,Iowa,3155486.6418119096,191.96132244258845,466.39686564850797,5.758839673277653,0.8638259509916479,0.7678452897703538,0.0009190615501560251,4.560469817711534e-06,0.001196020700576875
04/04/2020,Iowa,3155400.7016457985,215.78579892391028,528.5125552780946,6.473573967717308,0.9710360951575961,0.8631431956956411,0.0010331270296388938,5.126473450804558e-06,0.0013444598063795034
04/05/2020,Iowa,3155304.09878822,242.56418494637552,598.3370268342123,7.276925548391265,1.0915388322586899,0.9702567397855021,0.0011613350699634958,5.762653800411211e-06,0.0015113033329992244
04/06/2020,Iowa,3155195.5120646856,272.6619556594685,676.8259796554421,8.179858669784055,1.226978800467608,1.090647822637874,0.0013054354723562168,6.477693544724882e-06,0.0016988283841711433
04/07/2020,Iowa,3155073.4571039714,306.48959045479984,765.0533055745735,9.194687713643996,1.3792031570465992,1.2259583618191994,0.001467393506805617,7.281344538194235e-06,0.001909592463892834
04/08/2020,Iowa,3154936.2663395777,344.5080520725173,864.2256083503871,10.335241562175518,1.5502862343263275,1.3780322082900691,0.0016494161446178612,8.184557979929507e-06,0.0021464676141589862
04/09/2020,Iowa,3154782.0663124924,387.2349910230999,975.6986964856209,11.617049730692996,1.7425574596039495,1.5489399640923995,0.0018539817635960733,9.199631813595206e-06,0.002412679071795015
04/10/2020,Iowa,3154608.752925707,435.2515054802472,1100.9955688134116,13.057545164407415,1.9586317746611124,1.7410060219209889,0.002083872512672744,1.0340371323758882e-05,0.0027118473861697644
04/11/2020,Iowa,3154413.962588485,489.20999514002574,1241.8274163759675,14.67629985420077,2.2014449781301155,1.956839980560103,0.0023422119141718436,1.162227572185093e-05,0.0030480373528973567
04/12/2020,Iowa,3154195.041469841,549.8425279049188,1400.1160022548663,16.495275837147563,2.4742913755721347,2.1993701116196753,0.002632504921344967,1.3062736915424962e-05,0.0034258101427097746
04/13/2020,Iowa,3153949.0091330204,617.9706854892196,1578.020181490804,18.539120564676587,2.780868084701488,2.4718827419568785,0.002958685056603349,1.4681273412496769e-05,0.0038502846447926458
04/14/2020,Iowa,3153672.5200866032,694.5159699444325,1777.9639434525952,20.835479098332975,3.1253218647499463,2.77806387977773,0.003325164235290931,1.6499777551790484e-05,0.004327202304949735
04/15/2020,Iowa,3153361.818473213,780.5119942557529,2002.6695325318137,23.41535982767259,3.512303974150888,3.1220479770230116,0.0037368911311319165,1.8542805117576594e-05,0.004863003079475096
04/16/2020,Iowa,3153012.689608089,877.1174986493061,2255.1928932622664,26.31352495947918,3.947028743921877,3.5084699945972244,0.004199413494969547,2.0837884571112668e-05,0.0054649065336405366
04/17/2020,Iowa,3152620.4042196823,985.6312423776959,2538.964537940579,29.568937271330878,4.4353405906996315,3.942524969510784,0.004718949452813737,2.3415870838258813e-05,0.006141004625406205
04/18/2020,Iowa,3152179.657160631,1107.5082916258955,2857.834547744069,33.22524874877686,4.9837873123165295,4.430033166503582,0.005302465488154622,2.6311332265049044e-05,0.006900363187700284
04/19/2020,Iowa,3151684.499206742,1244.378069269377,3216.122723989084,37.331342078081306,5.599701311712196,4.9775122770775075,0.005957762859572504,2.9562979429996388e-05,0.007753134387971195
04/20/2020,Iowa,3151128.25999669,1398.0645502411073,3618.675453069458,41.941936507233216,6.291290476084982,5.592258200964429,0.006693574290972425,3.321414493012724e-05,0.00871068255601936
04/21/2020,Iowa,3150503.46471937,1570.6080485159937,4070.9272321141716,47.11824145547981,7.067736218321971,6.282432194063975,0.007519668282074659,3.7313300979441924e-05,0.00978571992844856
04/22/2020,Iowa,3149801.738238879,1764.2898948127731,4578.971866308393,52.92869684438319,7.939304526657478,7.057159579251093,0.008446967258918478,4.191464568282235e-05,0.010992460403817902
04/23/2020,Iowa,3149013.7032757476,1981.6586201040836,5149.638104148786,59.449758603122504,8.917463790468375,7.926634480416335,0.0094876729337891,4.707872508377526e-05,0.012346782679776224
04/24/2020,Iowa,3148128.862650384,2225.559562726263,5790.5777868899395,66.76678688178788,10.015018032268182,8.902238250905052,0.01065540805646152,5.2873136547430955e-05,0.013866414721035907
04/25/2020,Iowa,3147135.476339512,2499.1658845201987,6510.35777596797,74.97497653560596,11.246246480340893,9.996663538080796,0.011965364911523453,5.9373265618220705e-05,0.01557112700635638
04/26/2020,Iowa,3146020.4177492224,2806.013447925105,7318.568802852514,84.18040343775316,12.627060515662972,11.22405379170042,0.013434472300950073,6.666311460311153e-05,0.017482949831309064
04/27/2020,Iowa,3144769.021505382,3150.0379235644255,8225.940571053552,94.50113770693277,14.175170656039914,12.600151694257702,0.015081573205702643,7.483618414516152e-05,0.019626404508189567
04/28/2020,Iowa,3143364.9185762387,3535.613358593629,9244.46806516779,106.06840075780887,15.91026011367133,14.142453434374517,0.016927609441080255,8.399638950073558e-05,0.022028743667250026
04/29/2020,Iowa,3141789.851536258,3967.595072012734,10387.553391729121,119.02785216038201,17.854177824057302,15.870380288050937,0.01899582702846824,9.425907961342918e-05,0.0247202185172133
04/30/2020,Iowa,3140023.4793136767,4451.362640738614,11670.158045584762,133.5408792221584,20.03113188332376,17.805450562954455,0.021311982001621193,0.00010575205834419352,0.02773434667126862
05/01/2020,Iowa,3138043.163733201,4992.86608409271,13108.970182706471,149.78598252278127,22.46789737841719,19.97146433637084,0.02390456152613809,0.00011861668168695987,0.031108199900889158
05/02/2020,Iowa,3135823.7425257126,5598.671819506382,14722.585654781431,167.96015458519148,25.19402318777872,22.39468727802553,0.026805003923586253,0.00013300894954902816,0.03488269046421422
05/03/2020,Iowa,3133337.287426397,6276.009153807238,16531.703419795576,188.28027461421715,28.24204119213257,25.104036615228953,0.03004792125984953,0.00014910061025537742,0.03910286077138466
05/04/2020,Iowa,3130552.8499577763,7032.815443962056,18559.33459826202,210.98446331886166,31.64766949782925,28.131261775848223,0.03367131556317613,0.000167080233442947,0.0438181647598882
05/05/2020,Iowa,3127436.200053045,7877.776217758868,20831.023729196302,236.33328653276604,35.4499929799149,31.511104871035474,0.037716770911708594,0.00018715416321701917,0.0490827178676565
05/06/2020,Iowa,3123949.550501284,8820.364115677956,23375.085383037658,264.61092347033866,39.691638520550796,35.28145646271182,0.042229639877168636,0.00020954744330231234,0.05495553966154489
05/07/2020,Iowa,3120051.294196257,9870.861969535257,26222.843834207848,296.1258590860577,44.418878862908656,39.48344787814103,0.04725915401947936,0.00023450436532768433,0.06150069762950316
05/08/2020,Iowa,3115695.7242745026,11040.385040497962,29408.890684999322,331.2115512149389,49.68173268224083,44.16154016199185,0.052858530356677126,0.0002622889971398447,0.0687874457351898
05/09/2020,Iowa,3110832.800343078,12340.871608420804,32971.32804850102,370.2261482526241,55.53392223789361,49.36348643368322,0.05908492630906864,0.0002931849592320269,0.07689016578455331
05/10/2020,Iowa,3105407.89594287,13785.071510587304,36952.03254654199,413.55214531761914,62.03282179764287,55.14028604234922,0.06599938482566536,0.00032749515245619623,0.08588829601612027
05/11/2020,Iowa,3099361.636362043,15386.484456256418,41396.879181700104,461.5945336876925,69.23918005315387,61.545937825025675,0.07366653905006264,0.00036554029254737654,0.09586594676795276
05/12/2020,Iowa,3092629.7612843215,17159.275798630264,46355.96291704769,514.7782739589079,77.21674109383618,68.63710319452106,0.08215420905823619,0.0004076569090986832,0.1069113756924004
05/13/2020,Iowa,3085143.057655155,19118.15173286103,51883.790611983226,573.5445519858309,86.03168279787464,76.47260693144413,0.09153280433862607,0.00045419438061132446,0.11911621017358899
05/14/2020,Iowa,3076827.412258833,21278.172254026013,58039.41548714065,638.3451676207803,95.75177514311704,85.11268901610406,0.10187442828292058,0.0005055104908936787,0.13257428195654838
05/15/2020,Iowa,3067603.9947412247,23654.4998303298,64886.50542844519,709.634994909894,106.4452492364841,94.6179993213192,0.11325167489784456,0.0005619654582320612,0.14738006124816075
